	log2FoldChange	fdr
PNKP	-0.011557031422399	1
NCF1	-0.011557031422399	1
TBC1D1	-0.011557031422399	1
USP25	-0.011557031422399	1
FBXO44	-0.011557031422399	1
TET2	-0.011557031422399	1
MRPS17	-0.011557031422399	1
IMPAD1	-0.011557031422399	1
PAFAH2	-0.011557031422399	1
INPP5B	-0.011557031422399	1
CTSO	-0.011557031422399	1
ZNF268	-0.011557031422399	1
MTHFSD	-0.011557031422399	1
GMEB2	-0.011557031422399	1
INPP5A	-0.011557031422399	1
PRDM15	-0.011557031422399	1
KCTD18	-0.011557031422399	1
CRELD1	-0.011557031422399	1
C3orf18	-0.011557031422399	1
STK38L	-0.011557031422399	1
DTX3	-0.011557031422399	1
FAM213B	-0.011557031422399	1
TIMM8A	-0.011557031422399	1
CLN8	-0.011557031422399	1
SMAGP	-0.011557031422399	1
GATS	-0.011557031422399	1
NCAPG2	-0.011557031422399	1
NFIA	-0.011557031422399	1
MCOLN3	-0.011557031422399	1
LINC00467	-0.011557031422399	1
IBA57	-0.011557031422399	1
FAHD2B	-0.011557031422399	1
KIF9	-0.011557031422399	1
SHQ1	-0.011557031422399	1
MGST2	-0.011557031422399	1
NR3C2	-0.011557031422399	1
TLR3	-0.011557031422399	1
C5orf42	-0.011557031422399	1
CCNB1	-0.011557031422399	1
PTCD2	-0.011557031422399	1
GRAMD2B	-0.011557031422399	1
SMIM3	-0.011557031422399	1
SPDL1	-0.011557031422399	1
LRRC1	-0.011557031422399	1
AL021368.2	-0.011557031422399	1
PEX7	-0.011557031422399	1
ADAP1	-0.011557031422399	1
ACTR3C	-0.011557031422399	1
NFIL3	-0.011557031422399	1
VPS37C	-0.011557031422399	1
ANKRD16	-0.011557031422399	1
ZNF487	-0.011557031422399	1
ARHGAP19	-0.011557031422399	1
PYROXD2	-0.011557031422399	1
ALG10B	-0.011557031422399	1
GNS	-0.011557031422399	1
USP30	-0.011557031422399	1
UNC119B	-0.011557031422399	1
B3GLCT	-0.011557031422399	1
AL118558.3	-0.011557031422399	1
TECPR2	-0.011557031422399	1
PWAR6	-0.011557031422399	1
PGBD4	-0.011557031422399	1
TBC1D24	-0.011557031422399	1
NOD2	-0.011557031422399	1
NOL3	-0.011557031422399	1
RNF135	-0.011557031422399	1
SPATA20	-0.011557031422399	1
SGSH	-0.011557031422399	1
IMPA2	-0.011557031422399	1
NECAB3	-0.011557031422399	1
KANK3	-0.011557031422399	1
FBXW9	-0.011557031422399	1
ZNF345	-0.011557031422399	1
ZNF585B	-0.011557031422399	1
CA11	-0.011557031422399	1
ZNF419	-0.011557031422399	1
SLC35E4	-0.011557031422399	1
NUP50-AS1	-0.011557031422399	1
MIRLET7BHG	-0.011557031422399	1
CPT1B	-0.011557031422399	1
RBM15	-0.011557031422399	1
TBXAS1	-0.011557031422399	1
SMYD4	-0.011557031422399	1
PMPCA	-0.011557031422399	1
GTF3C3	-0.011557031422399	1
PRRC2C	-0.008444419555063	1
SLC9A3R1	-0.0076313282086	1
MRPL34	-0.007357042893115	1
SLC38A2	-0.006803501451765	1
EIF4B	-0.005215504548572	1
STIP1	-0.004604270780633	1
FIS1	-0.004467606636081	1
PPP2CA	-0.004325462191323	1
ILK	-0.004023358736992	1
PPT1	-0.003336524617431	1
ZDHHC12	-0.002943901117691	1
RPS27L	-0.00217579512809	1
CFLAR	-0.002034257303893	1
SHOC2	-0.002034257303893	1
SETD5	-0.001503366758476	1
TMEM165	-0.001503366758476	1
HELZ	0.000124773625229	1
TLN1	0.000721298356033	1
VPS29	0.000791361005245	1
CIRBP	0.00126700893518	1
DDX17	0.001739791191064	1
SKP1	0.00176434707544	1
FTH1	0.001998814084235	1
HUWE1	0.002382159535474	1
ATF7IP	0.002382159535474	1
LSM14A	0.002750805261488	1
PTTG1	0.002942538272722	1
CSNK1D	0.002942538272722	1
KANSL1	0.003239970505675	1
NDEL1	0.003549860967811	1
CD46	0.003549860967811	1
OS9	0.004931091366168	1
TMEM134	0.004931091366168	1
KYAT3	0.004931091366168	1
IL7R	0.005028927731378	1
NOP58	0.005449393883296	1
NSA2	0.005516481936549	1
PDIA3	0.005603519735777	1
LRCH4	0.00572096000944	1
ESCO1	0.00572096000944	1
CDK11A	0.00572096000944	1
TNFRSF18	0.006001339961907	1
MIR155HG	0.006590315287863	1
NTMT1	0.006590315287863	1
DGAT1	0.006590315287863	1
MON1B	0.006590315287863	1
MGMT	0.007220175608224	1
SAMSN1	0.007220175608224	1
MXD4	0.007551791525298	1
CXCR4	0.007771229512026	1
GPBP1L1	0.007895331243776	1
RPL13A	0.008162898343504	1
IFNGR1	0.008620850515227	1
STK16	0.008620850515227	1
C16orf91	0.008620850515227	1
NEDD9	0.008620850515227	1
PHAX	0.009402587213244	1
NCK2	0.009816619370169	1
PPP2R5C	0.010247338895951	1
DDX21	0.010761348001198	1
TTF2	0.011163045077686	1
ATP6V1A	0.011163045077686	1
LAS1L	0.011163045077686	1
RAB11FIP2	0.011163045077686	1
MOB1A	0.011163045077686	1
AC026979.3	0.011163045077686	1
DHDDS	0.011163045077686	1
TRMT10B	0.011163045077686	1
EPS8L2	0.011163045077686	1
APOL3	0.011901941401585	1
USP33	0.012159037551409	1
ELF1	0.012289710531972	1
GATAD2A	0.012690514824284	1
FRA10AC1	0.012690514824284	1
PWWP2A	0.012690514824284	1
NR1H2	0.013246359578172	1
PPP1R11	0.013246359578172	1
SRA1	0.013246359578172	1
SDF4	0.013533949540425	1
TIMP1	0.01443817711054	1
TPRG1L	0.01443817711054	1
AARS	0.01443817711054	1
MRPS10	0.01443817711054	1
SNHG25	0.015750314573339	1
CYTH4	0.015750314573339	1
RNF169	0.016457344747192	1
UGGT1	0.016457344747192	1
EEF1B2	0.016899414626825	1
LDLRAP1	0.017201961559018	1
TMEM204	0.017201961559018	1
SUDS3	0.017201961559018	1
SRP54	0.01758931423712	1
TNFRSF10A	0.018816617621113	1
NCOR1	0.018816617621113	1
SERPINB6	0.018816617621113	1
ZDHHC13	0.018816617621113	1
SMUG1	0.018816617621113	1
TMEM102	0.018816617621113	1
RGS9	0.018816617621113	1
ZNF814	0.018816617621113	1
FKBP4	0.018816617621113	1
DCTD	0.018816617621113	1
MARK3	0.018816617621113	1
ST13	0.018816617621113	1
KAT5	0.018816617621113	1
FRMD8	0.018816617621113	1
LIG3	0.018816617621113	1
GGA3	0.018816617621113	1
TMEM129	0.018816617621113	1
ABCA2	0.018816617621113	1
PARG	0.018816617621113	1
MIS18A	0.018816617621113	1
ARNT	0.018816617621113	1
HP1BP3	0.019288935530364	1
PURA	0.019693902562045	1
RNPS1	0.020352216532343	1
PAXX	0.021010831034024	1
AP3S1	0.021609832512803	1
RARA	0.021609832512803	1
THOC1	0.021609832512803	1
ZFP91	0.021609832512803	1
SIPA1L1	0.021609832512803	1
TLK1	0.022051361220416	1
SEL1L	0.02265868391551	1
IRAK4	0.02265868391551	1
KMT2E	0.022970651705865	1
RPL31	0.023141491551712	1
WDR43	0.023208386738272	1
NPEPPS	0.023208386738272	1
NAPA	0.023546769533512	1
RTN4	0.023776041689879	1
PDLIM2	0.02394164979898	1
RBM22	0.024968844602716	1
CTPS1	0.024968844602716	1
PAPSS1	0.024968844602716	1
DDT	0.024968844602716	1
PRPSAP1	0.024968844602716	1
CEP63	0.024968844602716	1
VPS72	0.024968844602716	1
RARS2	0.024968844602716	1
SUMO4	0.024968844602716	1
APPBP2	0.024968844602716	1
TGOLN2	0.025546963240335	1
EMB	0.026511009411117	1
KPNA4	0.026511009411117	1
TMED10	0.026917116392231	1
SEMA4D	0.027212538742183	1
IL6R	0.027613565858277	1
RBM7	0.027613565858277	1
KRIT1	0.027613565858277	1
STK38	0.028189147370363	1
USP48	0.028189147370363	1
CAPN1	0.028189147370363	1
TMF1	0.028441036509523	1
STAT4	0.02908495307495	1
TOR2A	0.02908495307495	1
LSG1	0.02908495307495	1
FAM133B	0.02950562519949	1
RECQL	0.029749942734513	1
RAB6A	0.030671203966898	1
LYRM1	0.030671203966898	1
KAT6A	0.031147419531836	1
UXT	0.03134092701531	1
RNF113A	0.031511690469492	1
AP2A2	0.031511690469492	1
POLR2J	0.032386316165194	1
TIPRL	0.032386316165194	1
CREB3L2	0.034246658190721	1
NBR1	0.034246658190721	1
ELK3	0.034246658190721	1
LY9	0.034246658190721	1
CUTC	0.034246658190721	1
RNF139	0.034246658190721	1
UHRF1BP1L	0.034246658190721	1
ITPK1	0.034246658190721	1
PGM1	0.034246658190721	1
RIOK3	0.034246658190721	1
RAD51D	0.034246658190721	1
SCAF8	0.034246658190721	1
CLINT1	0.034246658190721	1
ZNF646	0.034246658190721	1
EXOC8	0.034246658190721	1
VPS54	0.034246658190721	1
UCK1	0.034246658190721	1
HYLS1	0.034246658190721	1
AGAP6	0.034246658190721	1
TBL3	0.034246658190721	1
UTP4	0.034246658190721	1
ILVBL	0.034246658190721	1
TYROBP	0.034246658190721	1
MICALL1	0.034246658190721	1
WRB	0.034246658190721	1
PPP1R12B	0.034246658190721	1
RFX3	0.034246658190721	1
EDC3	0.034246658190721	1
AC103724.4	0.034246658190721	1
FAM160A2	0.034246658190721	1
COG7	0.034246658190721	1
ANAPC4	0.034246658190721	1
FAM3A	0.034246658190721	1
ABCF1	0.035576944168695	1
HSPA9	0.035576944168695	1
PDCL3	0.035748683355958	1
ZNF652	0.036271493668221	1
GABPB1	0.037352569058541	1
UTP18	0.037352569058541	1
NT5C	0.037830995539767	1
TEFM	0.038483651077195	1
MED23	0.038483651077195	1
PRDX3	0.038483651077195	1
H2AFX	0.038483651077195	1
MRPS15	0.039069041647575	1
HAGH	0.039069041647575	1
SMARCA2	0.039426897296412	1
ABHD13	0.039426897296412	1
SUGP2	0.039426897296412	1
MMADHC	0.039842121084238	1
TNPO1	0.039842121084238	1
NUCKS1	0.040910388471736	1
SLC35A3	0.040910388471736	1
MED30	0.040910388471736	1
PAIP1	0.040910388471736	1
NSMCE2	0.040910388471736	1
EXOC7	0.040910388471736	1
PTGER2	0.04177247098373	1
NAA15	0.042482808290491	1
HRAS	0.042482808290491	1
TUSC2	0.042482808290491	1
AAK1	0.042581141456246	1
PNRC1	0.042819978480372	1
PPHLN1	0.043078225154444	1
CUL5	0.04358452277006	1
TOB1	0.04358452277006	1
DPYSL2	0.04358452277006	1
EPC2	0.04358452277006	1
MAP3K3	0.04358452277006	1
ANKHD1	0.04358452277006	1
PGRMC1	0.045026496943962	1
YLPM1	0.045026496943962	1
THUMPD1	0.045524063784874	1
AES	0.045928463238356	1
ECE1	0.045928463238356	1
IFT57	0.045928463238356	1
DTNBP1	0.045928463238356	1
STX16	0.046263622965939	1
DSTN	0.046362944506782	1
HAT1	0.046545923141165	1
UBE2R2	0.046995150932716	1
ARID1A	0.047821515656528	1
NFKBIZ	0.049843513241739	1
OXA1L	0.049843513241739	1
PLRG1	0.049843513241739	1
H1F0	0.049843513241739	1
NLRP3	0.049843513241739	1
RBM12	0.049843513241739	1
SMURF2	0.049843513241739	1
ACTA2	0.049843513241739	1
MTSS1	0.049843513241739	1
DLGAP4	0.049843513241739	1
TMCC1	0.049843513241739	1
BOD1	0.049843513241739	1
BTBD2	0.049843513241739	1
METTL16	0.049843513241739	1
NAE1	0.049843513241739	1
PRKAB2	0.049843513241739	1
PCGF3	0.049843513241739	1
POLR1C	0.049843513241739	1
GSDMB	0.049843513241739	1
ZNF544	0.049843513241739	1
CPOX	0.049843513241739	1
CAAP1	0.049843513241739	1
TMEM159	0.049843513241739	1
ATP6AP2	0.051178723925562	1
COPS5	0.052008097355062	1
TAF9	0.052008097355062	1
PCMTD1	0.052258066175038	1
CCND2	0.052459461448753	1
NBDY	0.053238091374672	1
TMEM160	0.054330904234062	1
ZNF655	0.054330904234062	1
BABAM2	0.054330904234062	1
FBRS	0.054330904234062	1
METTL4	0.054330904234062	1
FLI1	0.054870330316576	1
SHPRH	0.056461392006252	1
MED21	0.056461392006252	1
KATNBL1	0.056461392006252	1
ZNF101	0.056829943557846	1
KLF6	0.057304826722408	1
HNRNPA2B1	0.057390322295099	1
DNAJC2	0.057705631014713	1
ATL3	0.057705631014713	1
ZDHHC24	0.057705631014713	1
SLC25A46	0.057705631014713	1
ZNF384	0.057705631014713	1
MBOAT7	0.057705631014713	1
EIF2B4	0.057705631014713	1
DNAJC13	0.057705631014713	1
H2AFZ	0.05818837990357	1
RNF5	0.058832296468996	1
ERICH1	0.059097522141388	1
TMEM263	0.059526066639087	1
SMC4	0.060335887059392	1
GNPAT	0.060335887059392	1
PTP4A1	0.060793812802282	1
EIF3A	0.062443550021373	1
MBD2	0.062443550021373	1
FASTKD3	0.062443550021373	1
MIER3	0.062443550021373	1
MAK16	0.062443550021373	1
GUSB	0.062443550021373	1
MSH3	0.062443550021373	1
MRPL30	0.062443550021373	1
RCE1	0.062443550021373	1
VEZT	0.062443550021373	1
STARD7	0.062443550021373	1
ECHDC2	0.062443550021373	1
DHX36	0.063173843654227	1
BORCS5	0.064170294740845	1
UBE2Q1	0.064170294740845	1
BRWD1	0.064678554404684	1
SMAD2	0.064678554404684	1
MAX	0.065064250180511	1
CUL1	0.065610829100059	1
BCL3	0.065610829100059	1
EXOC5	0.065610829100059	1
C6orf226	0.065610829100059	1
FAM120A	0.065610829100059	1
BAG1	0.065610829100059	1
WDR20	0.065610829100059	1
BTG3	0.06644548057887	1
ATAD1	0.06644548057887	1
STK17B	0.066517044607803	1
CD44	0.067877436072006	1
REXO4	0.067877436072006	1
PRR5	0.067877436072006	1
SMAD4	0.067877436072006	1
CSGALNACT1	0.067877436072006	1
ARID2	0.067877436072006	1
TMEM71	0.067877436072006	1
RFC1	0.067877436072006	1
TIMM29	0.067877436072006	1
CCL5	0.068193990114063	1
SLC20A1	0.069061428785889	1
RPS17	0.069398172684447	1
KARS	0.069579731303005	1
MARCH2	0.069579731303005	1
CASP8	0.07041181536388	1
C19orf53	0.070458543085497	1
PDIA6	0.070497184460084	1
SNX6	0.070636595489894	1
IKZF5	0.070905128769572	1
CNOT8	0.070905128769572	1
YEATS2	0.070905128769572	1
SINHCAF	0.070905128769572	1
CTCF	0.070905128769572	1
BCL2	0.071827863077267	1
MOB3A	0.071966324139881	1
PDCD4	0.072199373981413	1
IST1	0.072835155867975	1
FKBP2	0.072835155867975	1
COPA	0.073559582215545	1
ZNF207	0.074172842603478	1
EZH1	0.074172842603478	1
CDKN2AIP	0.074172842603478	1
KMT2A	0.075360539254818	1
MRPL11	0.075905809827942	1
KLC1	0.076499145242801	1
DMTF1	0.076499145242801	1
PPM1M	0.076979643179257	1
PITPNC1	0.076979643179257	1
FYTTD1	0.076979643179257	1
BCL11B	0.077120126653821	1
THYN1	0.077710306674682	1
CUTA	0.080159137669222	1
XIST	0.081552372969076	1
IL10	0.081552372969076	1
SMAP1	0.081552372969076	1
UBA6	0.081552372969076	1
AP3B1	0.081552372969076	1
RNF44	0.081552372969076	1
TSPAN18	0.081552372969076	1
IVD	0.081552372969076	1
EIF4G3	0.081552372969076	1
FBXO32	0.081552372969076	1
BX284668.5	0.081552372969076	1
CBFA2T2	0.081552372969076	1
PDE4D	0.081552372969076	1
EIF2A	0.081552372969076	1
SPPL3	0.081552372969076	1
ARID3B	0.081552372969076	1
HEG1	0.081552372969076	1
ARFRP1	0.081552372969076	1
UTRN	0.081552372969076	1
CES4A	0.081552372969076	1
HIST2H2BE	0.081552372969076	1
FAR2	0.081552372969076	1
KIAA0100	0.081552372969076	1
ARRDC2	0.081552372969076	1
SRF	0.081552372969076	1
CRACR2A	0.081552372969076	1
PMM1	0.081552372969076	1
BCL2L1	0.081552372969076	1
LINC01772	0.081552372969076	1
G0S2	0.081552372969076	1
PLAG1	0.081552372969076	1
ZNF16	0.081552372969076	1
AC048341.2	0.081552372969076	1
LATS2	0.081552372969076	1
MOCS3	0.081552372969076	1
PPM1F	0.081552372969076	1
Z97192.1	0.081552372969076	1
AL592183.1	0.081552372969076	1
LINC01184	0.081552372969076	1
CIDEB	0.081552372969076	1
CTU2	0.081552372969076	1
ABHD15	0.081552372969076	1
MYCBP	0.081552372969076	1
MANBA	0.081552372969076	1
BNIP1	0.081552372969076	1
HIF1AN	0.081552372969076	1
BTRC	0.081552372969076	1
GNPDA2	0.081552372969076	1
DHX40	0.081552372969076	1
PRMT6	0.081552372969076	1
USP40	0.081552372969076	1
FDXACB1	0.081552372969076	1
RFC5	0.081552372969076	1
NAT9	0.081552372969076	1
CPSF3	0.081552372969076	1
PMS1	0.081552372969076	1
FAM89A	0.081552372969076	1
NAT6	0.081552372969076	1
ACAD9	0.081552372969076	1
PDE6B	0.081552372969076	1
FAM174A	0.081552372969076	1
RGL2	0.081552372969076	1
HIBADH	0.081552372969076	1
NSDHL	0.081552372969076	1
MINPP1	0.081552372969076	1
ALKBH2	0.081552372969076	1
ABHD12	0.081552372969076	1
ZNF441	0.081552372969076	1
WDR83	0.081552372969076	1
TTLL1	0.081552372969076	1
SLC39A9	0.081552372969076	1
MRGBP	0.081552372969076	1
RSRP1	0.082388960432883	1
TAF7	0.083032819523718	1
FAM177A1	0.084154168157365	1
GATA3	0.084302983985113	1
XPO1	0.084302983985113	1
NCL	0.084798032472733	1
CPNE3	0.085740169932512	1
RPL4	0.085842049179842	1
EP300	0.086139642464734	1
RPL26L1	0.086139642464734	1
GNPTAB	0.086623362516511	1
ALG5	0.086623362516511	1
ENSA	0.087006803061192	1
ATM	0.087058849275619	1
USP1	0.087221123055775	1
SLC25A36	0.087221123055775	1
NRBP1	0.08797864212852	1
SLC35C2	0.08797864212852	1
HIST1H4C	0.088509923681522	1
RPL7	0.089515751279502	1
BIRC2	0.089589692034502	1
AHSA1	0.089819988952679	1
STK40	0.090322582596811	1
CNTRL	0.090322582596811	1
SYMPK	0.090322582596811	1
INTS6	0.090322582596811	1
VCL	0.090322582596811	1
CELF1	0.092278779562146	1
HSD17B4	0.092278779562146	1
TPK1	0.092278779562146	1
LEF1	0.093140347244298	1
NUDT1	0.093140347244298	1
ZRANB2	0.093257873621361	1
TACC3	0.093625205269659	1
EPC1	0.094311603684418	1
JUND	0.094770266306721	1
SMCHD1	0.095358172494115	1
PARP8	0.095358172494115	1
MTHFD2	0.095358172494115	1
SMIM20	0.095358172494115	1
TXN2	0.095358172494115	1
GRK5	0.095358172494115	1
PATJ	0.095358172494115	1
HSF1	0.095358172494115	1
STARD3NL	0.095358172494115	1
PABPC1	0.095658140275814	1
SYNGR2	0.096425649450611	1
CACYBP	0.09702378173152	1
ZMYM2	0.097672038332357	1
SFSWAP	0.097672038332357	1
VTI1A	0.097672038332357	1
SPG21	0.097672038332357	1
ATG3	0.097672038332357	1
POLD4	0.097672038332357	1
PIN1	0.098067459752096	1
CYCS	0.0987827436308	1
MT-ND4L	0.099001343725302	1
FDFT1	0.099146432983818	1
KIF2A	0.100088324406509	1
CDKAL1	0.100917697836011	1
SEH1L	0.100917697836011	1
ARFGEF2	0.100917697836011	1
TOPBP1	0.100917697836011	1
LYRM4	0.100917697836011	1
ZMYND8	0.100917697836011	1
FBXL5	0.100917697836011	1
FYN	0.101451930406791	1
PA2G4	0.10261398849691	1
BNIP2	0.10261398849691	1
VMP1	0.102820989722726	0.001157456317707
CD247	0.103085534518717	1
MESD	0.10357867929908	1
ADK	0.103920185997541	1
TMEM203	0.104635986082123	1
UXS1	0.104635986082123	1
CHCHD7	0.104956977304031	1
EIF4A2	0.105287021761446	1
ROCK1	0.105399114923448	1
CDK5RAP2	0.105799919215761	1
SRRM1	0.105799919215761	1
CUL4B	0.105799919215761	1
BACH1	0.105799919215761	1
ATXN7L3	0.105799919215761	1
LSR	0.105799919215761	1
LRBA	0.105799919215761	1
MCRIP2	0.105799919215761	1
MFSD5	0.105799919215761	1
NASP	0.107590233870609	1
CNIH4	0.108024584330268	1
ABHD14B	0.108024584330268	1
PGAM1	0.108282738583598	1
C6orf48	0.10840359261852	1
MAPKAPK3	0.109297363451991	1
NDRG1	0.109297363451991	1
ADSL	0.109297363451991	1
NAP1L4	0.110335273598116	1
LYRM2	0.111125488352422	1
TRABD	0.111299716363137	1
ASCC3	0.111453858682945	1
MKRN1	0.111453858682945	1
NOP56	0.112249170192	1
DPY19L4	0.11397385066146	1
TWSG1	0.11397385066146	1
LTA4H	0.11397385066146	1
PRKDC	0.11397385066146	1
RNF214	0.11397385066146	1
USF3	0.11397385066146	1
ATXN7L3B	0.11397385066146	1
DNAJC1	0.11397385066146	1
DHX16	0.11397385066146	1
TBC1D31	0.11397385066146	1
LYPLA2	0.11397385066146	1
YTHDC2	0.11397385066146	1
CREB3	0.11397385066146	1
MTF1	0.11397385066146	1
ACOT9	0.11397385066146	1
KIAA0355	0.11397385066146	1
NUP205	0.11397385066146	1
NOP2	0.11397385066146	1
ARMC7	0.11397385066146	1
MPND	0.11397385066146	1
MPST	0.11397385066146	1
LEMD3	0.11397385066146	1
UBE3B	0.11397385066146	1
ARHGAP27	0.11397385066146	1
RPLP2	0.116561645150615	1
SAT1	0.116859241705033	1
CFAP20	0.11807824899419	1
HGS	0.11807824899419	1
AC016831.5	0.118503509141979	1
MYDGF	0.119027078387748	1
RCSD1	0.119947751706091	1
BBX	0.12008697438807	1
C12orf65	0.120546504584949	1
FLOT1	0.120546504584949	1
IGF2R	0.120546504584949	1
EXOC2	0.120546504584949	1
RIC8A	0.121709499441065	1
CCNC	0.121709499441065	1
MRPS26	0.122194357466428	1
NUDC	0.12274406028919	1
BIRC6	0.123372548663711	1
CERS5	0.123372548663711	1
CEP78	0.123372548663711	1
ISG20L2	0.123372548663711	1
AGO4	0.123372548663711	1
HSPA5	0.12379482147249	1
FOXP1	0.123844094685522	1
CD84	0.124256823923325	1
PSENEN	0.124504518153622	1
TMED5	0.124504518153622	1
AASDHPPT	0.124944968482468	1
FTX	0.125324774997988	1
STAT3	0.125946492327536	1
METTL18	0.125946492327536	1
PDXDC1	0.125946492327536	1
TMEM138	0.125946492327536	1
NUDT21	0.125946492327536	1
C1orf122	0.125946492327536	1
R3HDM1	0.125946492327536	1
TBL1XR1	0.126433971649933	1
MT-ND2	0.126609106478554	1
SYAP1	0.126640262497627	1
GLUL	0.127149239409191	1
ZNHIT6	0.127149239409191	1
MORC3	0.127538578243258	1
RPL7L1	0.127538578243258	1
TMED4	0.128300632160558	1
PDHB	0.128300632160558	1
CHORDC1	0.129186944607965	1
GGCT	0.130461973450024	1
MALSU1	0.130461973450024	1
NAA38	0.130461973450024	1
CMSS1	0.130461973450024	1
AL391121.1	0.130461973450024	1
NARFL	0.130461973450024	1
LIMK2	0.130461973450024	1
GRSF1	0.130461973450024	1
UCHL5	0.130461973450024	1
CCZ1B	0.130461973450024	1
ZBTB49	0.130461973450024	1
CPEB2	0.130461973450024	1
BBS9	0.130461973450024	1
RITA1	0.130461973450024	1
HSBP1L1	0.130461973450024	1
GYS1	0.130461973450024	1
NIF3L1	0.130461973450024	1
FXR2	0.130461973450024	1
HEMK1	0.130461973450024	1
FEM1B	0.130461973450024	1
INF2	0.130461973450024	1
ZNF570	0.130461973450024	1
ZNF706	0.131884048519221	1
RPAIN	0.131970279955302	1
FAM208A	0.13245327126912	1
CCDC25	0.132832877912774	1
NIPAL3	0.133391304488699	1
NCK1	0.13429383504105	1
SRSF8	0.13429383504105	1
EEA1	0.13429383504105	1
KRI1	0.13429383504105	1
RPS3A	0.134388344414812	1
PPM1G	0.135162841215846	1
ECI2	0.136000156991459	1
COMMD10	0.137586407883406	1
ARMCX6	0.137586407883406	1
MRPL12	0.137586407883406	1
MECP2	0.138338399060653	1
LINC00869	0.138338399060653	1
ARL14EP	0.139064831624292	1
ITM2A	0.139207165389295	1
CLUH	0.140446062022649	1
SAP30BP	0.140446062022649	1
FAM160B2	0.140446062022649	1
HIPK1	0.140446062022649	1
MALT1	0.140446062022649	1
SBF1	0.140446062022649	1
TMEM131L	0.140446062022649	1
STX18	0.140446062022649	1
GCC2	0.140940898261734	1
POLR1D	0.14235565203128	1
EIF4E	0.14235565203128	1
MIB2	0.142952917633231	1
DHX30	0.142952917633231	1
PLA2G16	0.142952917633231	1
RPS26	0.143889428565742	1
COA4	0.14409383903779	1
ATRX	0.14409383903779	1
BZW2	0.14409383903779	1
STAU1	0.144746199456271	1
TIMM17B	0.145168472265059	1
CCNT1	0.145168472265059	1
SLC3A2	0.145682710388804	1
RPS6KB2	0.145682710388804	1
PHPT1	0.146092625163786	1
MGEA5	0.146427039073375	1
TBC1D20	0.147140714596661	1
MIR222HG	0.147140714596661	1
TIMM10B	0.147140714596661	1
C12orf10	0.147140714596661	1
UTP20	0.147140714596661	1
IP6K1	0.147140714596661	1
VAV1	0.147140714596661	1
SUPT6H	0.147140714596661	1
SCML1	0.147140714596661	1
JAK2	0.147140714596661	1
NADK	0.147140714596661	1
FLVCR1	0.147140714596661	1
BACH2	0.147140714596661	1
C7orf49	0.147140714596661	1
EPHA1	0.147140714596661	1
ABCC1	0.147140714596661	1
ZNF350	0.147140714596661	1
AGO1	0.147140714596661	1
TRAPPC11	0.147140714596661	1
TMEM68	0.147140714596661	1
EIF3L	0.147921182584792	1
SP140L	0.148223412614369	1
OTULIN	0.148483381088066	1
QKI	0.14890764077085	1
HTATSF1	0.149239180480658	1
ACAA1	0.149723875610659	1
TMEM87B	0.149723875610659	1
CNOT11	0.149723875610659	1
ZFAND2B	0.15049972668657	1
RHOT2	0.15049972668657	1
WNK1	0.150714397476481	1
RAB11FIP1	0.150714397476481	1
TMEM248	0.151093306222155	1
SLTM	0.151941700860475	1
KIF20B	0.151941700860475	1
PET117	0.151941700860475	1
UBE3C	0.151941700860475	1
GTF2H2	0.151941700860475	1
GNA15	0.151941700860475	1
EIF2D	0.151941700860475	1
WASF2	0.153073670350398	1
ZNF721	0.153253838323268	1
JAML	0.153253838323268	1
SRPRA	0.153253838323268	1
NUP62	0.153253838323268	1
MAN1A2	0.153253838323268	1
LAMP2	0.153866577784978	1
WDR33	0.154904114716342	1
CRTC2	0.155552954412858	1
FCF1	0.155552954412858	1
RBL1	0.155552954412858	1
USP9X	0.155552954412858	1
NUDT3	0.155552954412858	1
TMEM5	0.155552954412858	1
YY1AP1	0.155552954412858	1
SMPD4	0.155552954412858	1
PCNX1	0.156565727385931	1
KLF3	0.157042572553347	1
EIF1	0.157903259099202	1
TMEM70	0.158367970019909	1
ALYREF	0.158367970019909	1
ELP3	0.158367970019909	1
ARFIP1	0.158367970019909	1
TIA1	0.159554884970351	1
OSGEP	0.159554884970351	1
NEPRO	0.160623943960284	1
TRMO	0.160623943960284	1
YTHDF3	0.160623943960284	1
TXNDC9	0.161279565439819	1
ZC3HAV1	0.161405680658296	1
SMIM12	0.161591870894194	1
SOD2	0.161894481286688	1
COPS2	0.162472368352653	1
ZNF276	0.163529675135695	1
DNAJB6	0.164014533161052	1
R3HCC1L	0.164014533161052	1
PRKAR1A	0.164014533161052	1
GPN3	0.164014533161052	1
BLVRA	0.164014533161052	1
KPNA1	0.164014533161052	1
MFSD12	0.164014533161052	1
GPR65	0.164473332669101	1
RPS11	0.164581518839756	1
CDC25B	0.164693608269323	1
USP16	0.164908119464566	1
RASGRP2	0.165320730661678	1
RBBP7	0.165320730661678	1
VDAC2	0.166176337116068	1
C2orf49	0.166441270555592	1
EHD4	0.166441270555592	1
RNPC3	0.166441270555592	1
ATF7	0.166441270555592	1
ROCK2	0.166441270555592	1
ZNF330	0.166441270555592	1
MIA3	0.166943864199724	1
BAG5	0.167413109622917	1
ANXA4	0.167413109622917	1
ZNF431	0.168264006162417	1
PHF20	0.168650943281775	1
TTF1	0.17028129156341	1
MAP4	0.17028129156341	1
BCL7C	0.170819711066164	1
DDX5	0.170921020362996	1
MBTPS1	0.171307025727411	1
SLC25A45	0.171750181940664	1
PITPNB	0.171750181940664	1
